tmdb_id,title,genres,avg_rating,overview,year
27205,Inception,"Action, Science Fiction, Adventure",7.637254901960785,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea",2010
157336,Interstellar,"Adventure, Drama, Science Fiction",7.3087719298245615,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,2014
155,The Dark Knight,"Drama, Action, Crime, Thriller",7.625,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but th",2008
19995,Avatar,"Action, Adventure, Fantasy, Science Fiction",7.259340659340659,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",2009
24428,The Avengers,"Science Fiction, Action, Adventure",6.97887323943662,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning",2012
293660,Deadpool,"Action, Adventure, Comedy",6.878947368421052,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark",2016
299536,Avengers: Infinity War,"Adventure, Action, Science Fiction",6.95,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinit",2018
550,Fight Club,Drama,7.6625,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and igni",1999
118340,Guardians of the Galaxy,"Action, Science Fiction, Adventure",7.022,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",2014
680,Pulp Fiction,"Thriller, Crime",7.441379310344828,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",1994
13,Forrest Gump,"Comedy, Drama, Romance",7.583720930232559,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",1994
671,Harry Potter and the Philosopher's Stone,"Adventure, Fantasy",7.368852459016393,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness h",2001
1726,Iron Man,"Action, Science Fiction, Adventure",7.271621621621622,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",2008
68718,Django Unchained,"Drama, Western",7.112121212121211,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",2012
278,The Shawshank Redemption,"Drama, Crime",7.541463414634146,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufre",1994
299534,Avengers: Endgame,"Adventure, Science Fiction, Action",6.833846153846154,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order t",2019
603,The Matrix,"Action, Science Fiction",7.6,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",1999
597,Titanic,"Drama, Romance",7.372972972972973,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells",1997
475557,Joker,"Crime, Thriller, Drama",6.776190476190477,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",2019
120,The Lord of the Rings: The Fellowship of the Ring,"Adventure, Fantasy, Action",7.666176470588234,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sur",2001
122,The Lord of the Rings: The Return of the King,"Adventure, Fantasy, Action",7.651948051948053,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's rea",2003
11324,Shutter Island,"Drama, Thriller, Mystery",7.431914893617021,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",2010
106646,The Wolf of Wall Street,"Crime, Drama, Comedy",7.061702127659574,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",2013
99861,Avengers: Age of Ultron,"Action, Adventure, Science Fiction",6.6440677966101696,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to ",2015
271110,Captain America: Civil War,"Adventure, Action, Science Fiction",6.614666666666667,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which",2016
49026,The Dark Knight Rises,"Action, Crime, Drama, Thriller",7.138888888888889,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the ",2012
68721,Iron Man 3,"Action, Adventure, Science Fiction",6.776712328767123,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",2013
284054,Black Panther,"Action, Adventure, Science Fiction",6.3428571428571425,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as with",2018
284052,Doctor Strange,"Action, Adventure, Fantasy",6.7125,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",2016
76341,Mad Max: Fury Road,"Action, Adventure, Science Fiction",6.84078947368421,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be ab",2015
16869,Inglourious Basterds,"Drama, Thriller, War",7.511428571428571,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine so",2009
70160,The Hunger Games,"Science Fiction, Adventure, Fantasy",6.752777777777777,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunge",2012
315635,Spider-Man: Homecoming,"Action, Adventure, Science Fiction, Drama",6.545588235294118,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man",2017
672,Harry Potter and the Chamber of Secrets,"Adventure, Fantasy",7.3999999999999995,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwart",2002
283995,Guardians of the Galaxy Vol. 2,"Science Fiction, Adventure, Action",6.71095890410959,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,2017
121,The Lord of the Rings: The Two Towers,"Adventure, Fantasy, Action",7.634375,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",2002
1771,Captain America: The First Avenger,"Action, Adventure, Science Fiction",6.653164556962025,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organizatio",2011
297761,Suicide Squad,"Action, Adventure, Fantasy",5.941935483870967,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",2016
673,Harry Potter and the Prisoner of Azkaban,"Adventure, Fantasy",7.352727272727273,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors h",2004
10195,Thor,"Adventure, Fantasy, Action",6.640000000000001,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true h",2011
10138,Iron Man 2,"Adventure, Action, Science Fiction",6.78169014084507,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention,",2010
272,Batman Begins,"Action, Crime, Drama",7.201851851851852,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal under",2005
284053,Thor: Ragnarok,"Action, Adventure, Science Fiction",6.516901408450704,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ",2017
150540,Inside Out,"Animation, Family, Adventure, Drama, Comedy",7.222988505747126,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the contro",2015
135397,Jurassic World,"Action, Adventure, Science Fiction, Thriller",6.335999999999999,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",2015
807,Se7en,"Crime, Mystery, Thriller",7.587301587301587,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset r",1995
674,Harry Potter and the Goblet of Fire,"Adventure, Fantasy",7.205,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry m",2005
22,Pirates of the Caribbean: The Curse of the Black Pearl,"Adventure, Fantasy, Action",7.376666666666667,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",2003
12445,Harry Potter and the Deathly Hallows: Part 2,"Fantasy, Adventure",7.496610169491525,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formi",2011
297762,Wonder Woman,"Action, Adventure, Fantasy",6.398684210526316,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,2017
14160,Up,"Animation, Comedy, Family, Adventure",7.6671641791044784,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives ",2009
102899,Ant-Man,"Science Fiction, Action, Adventure",6.487500000000001,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of ",2015
286217,The Martian,"Drama, Adventure, Science Fiction",6.755357142857143,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon",2015
105,Back to the Future,"Adventure, Comedy, Science Fiction",7.202666666666667,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and",1985
140607,Star Wars: The Force Awakens,"Adventure, Action, Science Fiction",6.665151515151515,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",2015
634649,Spider-Man: No Way Home,"Action, Adventure, Science Fiction",6.457746478873239,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spi",2021
675,Harry Potter and the Order of the Phoenix,"Adventure, Fantasy",6.938775510204081,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to def",2007
767,Harry Potter and the Half-Blood Prince,"Adventure, Fantasy",7.23953488372093,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approach",2009
263115,Logan,"Action, Drama, Science Fiction",6.5212765957446805,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",2017
12,Finding Nemo,"Animation, Family",7.29811320754717,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks",2003
346364,It,"Horror, Fantasy",6.617021276595745,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",2017
245891,John Wick,"Action, Thriller",7.078787878787878,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,2014
259316,Fantastic Beasts and Where to Find Them,"Fantasy, Adventure, Family",6.731168831168831,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the A",2016
12444,Harry Potter and the Deathly Hallows: Part 1,"Adventure, Fantasy",7.456756756756756,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on t",2010
354912,Coco,"Family, Animation, Fantasy, Music, Comedy, Adventure",7.223776223776224,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead follow",2017
100402,Captain America: The Winter Soldier,"Action, Adventure, Science Fiction",7.032857142857143,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroile",2014
557,Spider-Man,"Fantasy, Action",6.995238095238095,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",2002
10681,WALL·E,"Animation, Family, Science Fiction",7.35068493150685,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WAL",2008
210577,Gone Girl,"Mystery, Thriller, Drama",7.013999999999999,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",2014
49051,The Hobbit: An Unexpected Journey,"Adventure, Fantasy, Action",6.922222222222222,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",2012
585,"Monsters, Inc.","Animation, Comedy, Family",7.4192307692307695,"Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it'",2001
862,Toy Story,"Animation, Adventure, Family, Comedy",7.465384615384615,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the ",1995
281957,The Revenant,"Western, Drama, Adventure",6.512179487179487,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",2015
209112,Batman v Superman: Dawn of Justice,"Action, Adventure, Fantasy",6.049122807017544,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and ",2016
8587,The Lion King,"Family, Animation, Drama",7.346875,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when ",1994
98,Gladiator,"Action, Drama, Adventure",7.670967741935484,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, ",2000
37165,The Truman Show,"Comedy, Drama",7.735714285714286,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he k",1998
9806,The Incredibles,"Action, Adventure, Animation, Family",7.4743589743589745,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",2004
329865,Arrival,"Drama, Science Fiction, Mystery",6.586206896551724,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",2016
496243,Parasite,"Comedy, Thriller, Drama",7.029032258064516,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",2019
76338,Thor: The Dark World,"Action, Adventure, Fantasy",6.442592592592592,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous ",2013
1930,The Amazing Spider-Man,"Action, Adventure, Fantasy",6.489393939393939,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter dis",2012
381288,Split,"Horror, Thriller",6.475,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Case",2017
383498,Deadpool 2,"Action, Comedy, Adventure",6.543103448275862,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,2018
24,Kill Bill: Vol. 1,"Action, Crime",7.304878048780488,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",2003
101299,The Hunger Games: Catching Fire,"Adventure, Action, Science Fiction",6.889230769230769,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the distr",2013
77338,The Intouchables,"Drama, Comedy",6.95,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,2011
419430,Get Out,"Mystery, Thriller, Horror",6.6,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses,",2017
205596,The Imitation Game,"History, Drama, Thriller, War",7.102362204724409,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, dur",2014
424694,Bohemian Rhapsody,"Music, Drama, History",6.822619047619048,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild li",2018
497,The Green Mile,"Fantasy, Drama, Crime",7.362745098039215,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries despera",1999
198663,The Maze Runner,"Action, Mystery, Science Fiction, Thriller",6.6720930232558135,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",2014
18785,The Hangover,Comedy,7.061538461538461,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a f",2009
808,Shrek,"Animation, Comedy, Fantasy, Adventure, Family",7.449586776859504,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donk",2001
2062,Ratatouille,"Animation, Comedy, Family, Fantasy",7.331521739130435,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the",2007
207703,Kingsman: The Secret Service,"Crime, Comedy, Action, Adventure",6.890625,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,2014
313369,La La Land,"Comedy, Drama, Romance, Music",6.78139534883721,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabri",2016
109445,Frozen,"Animation, Family, Adventure, Fantasy",6.758252427184466,Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kri,2013
374720,Dunkirk,"War, Action, Drama",6.495061728395062,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",2017
269149,Zootopia,"Animation, Adventure, Family, Comedy",6.859793814432989,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",2016
240832,Lucy,"Action, Science Fiction",6.289795918367346,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",2014
329,Jurassic Park,"Adventure, Science Fiction",7.247169811320755,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. Howev",1993
274,The Silence of the Lambs,"Crime, Drama, Thriller",7.216129032258064,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and canniba",1991
129,Spirited Away,"Animation, Family, Fantasy",7.847142857142856,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",2001
321612,Beauty and the Beast,"Family, Fantasy, Romance",6.4107692307692306,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,2017
58,Pirates of the Caribbean: Dead Man's Chest,"Adventure, Fantasy, Action",7.177777777777777,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,2006
177572,Big Hero 6,"Adventure, Family, Animation, Action, Comedy",7.038888888888889,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",2014
75656,Now You See Me,"Thriller, Crime",6.858823529411764,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,2013
131631,The Hunger Games: Mockingjay - Part 1,"Science Fiction, Adventure, Thriller",6.2956521739130435,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,2014
335983,Venom,"Science Fiction, Action",6.023404255319149,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organiza",2018
1124,The Prestige,"Drama, Mystery, Science Fiction",7.496491228070176,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",2006
6479,I Am Legend,"Drama, Science Fiction, Thriller",6.998076923076923,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has",2007
857,Saving Private Ryan,"Drama, History, War",7.522834645669291,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",1998
299537,Captain Marvel,"Action, Adventure, Science Fiction",6.204109589041096,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen ",2019
339403,Baby Driver,"Action, Crime",6.747619047619047,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",2017
424,Schindler's List,"Drama, History, War",7.54954954954955,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,1993
1892,Return of the Jedi,"Adventure, Action, Science Fiction",6.930769230769231,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",1983
429617,Spider-Man: Far From Home,"Action, Adventure, Science Fiction",6.420967741935484,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",2019
37724,Skyfall,"Action, Adventure, Thriller",6.922950819672131,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Comm",2012
49047,Gravity,"Science Fiction, Thriller, Drama",6.670454545454546,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving S",2013
127585,X-Men: Days of Future Past,"Action, Adventure, Science Fiction",6.656716417910448,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,2014
